"STN","meanTEMP","meanDEWP","meanSTP","meanWSDP"
"722429",84.8218920765027,72.672131147541,1009.1064516129,3.00327868852459
"722430",85.3749731182796,72.9903225806452,1011.05806451613,4.58387096774194
"722435",84.2335349462366,73.4290322580645,1013.1064516129,3.94193548387097
"722436",85.4171303763441,76.5064516129032,1014,4.14032258064516
"722444",84.1198387096774,70.7725806451613,1005.9,3.7241935483871
"722445",86.3142607526882,70.4548387096774,1002.86129032258,5.77096774193548
"722446",84.8103360215054,69.5806451612903,1003.65161290323,4.36451612903226
"722447",85.5585752688172,70.6354838709677,1002.26129032258,4.08709677419355
"722448",87.1663306451613,67.0709677419355,995.348387096774,6.86774193548387
"722469",88.1341196236559,67.35,998.116129032258,7.48387096774194
"722470",86.1265994623656,68.2870967741935,1001.38064516129,6.36451612903226
"722479",88.9318055555556,65.8877192982456,991.422580645161,7.61052631578947
"722489",87.6393534482759,66.6258620689655,997.303448275862,5.18448275862069
"722500",86.1640053763441,73.8806451612903,1013.06129032258,8.51290322580645
"722505",86.1970161290323,72.6548387096774,1012.14838709677,8.82258064516129
"722506",88.1106720430108,71.858064516129,1009.45806451613,9.6258064516129
"722510",85.9566935483871,74.3935483870968,1012.45161290323,7.99032258064516
"722515",86.3613586956522,75.5130434782609,1013.76086956522,9.83913043478261
"722516",87.143152173913,72.604347826087,1012.1,8.55652173913044
"722523",87.6223252688172,68.4161290322581,993.422580645161,6.5258064516129
"722524",87.225873655914,74.7209677419355,1013.33548387097,8.07741935483871
"722526",88.8117338709677,68.7612903225806,996.267741935484,8.03225806451613
"722527",83.111310483871,73.8903225806452,1014.07096774194,3.84032258064516
"722530",87.8278091397849,68.3387096774194,985.854838709677,8.39032258064516
"722533",87.3904166666667,66.3896551724138,982.031034482759,8.13793103448276
"722535",89.9953830645161,69.5822580645161,989.28064516129,7.09838709677419
"722536",87.422627688172,68.1709677419355,987.335483870968,6.90483870967742
"722537",84.8728819444444,65.755,958.243333333333,6.14
"722540",87.3274596774194,68.2483870967742,996.456666666667,6.68709677419355
"722541",87.4197580645161,66.1516129032258,993.203225806452,6.28709677419355
"722543",83.6674327956989,73.4677419354839,1011.76451612903,4.89516129032258
"722544",88.4912903225806,67.6258064516129,991.206451612903,5.06129032258065
"722550",84.5780913978495,73.3290322580645,1010.36129032258,6.39032258064516
"722552",87.3218212365591,64.7596774193548,984.596774193548,6.47258064516129
"722553",85.7462231182796,73.7096774193548,1003.71935483871,4.22741935483871
"722554",86.8178091397849,71.6032258064516,1002.46451612903,2.45806451612903
"722555",85.1867741935484,74.7032258064516,1014.03870967742,7.46129032258064
"722560",88.5183333333333,66.7645161290323,995.98064516129,8.76451612903226
"722570",88.2299922839506,66.5074074074074,983.366666666667,7.99814814814815
"722576",86.9037029569892,66.7016129032258,978.225806451613,8.25
"722577",86.8864919354839,65.4967741935484,990.15,8.66129032258065
"722583",90.6485080645161,65.5967741935484,996.341935483871,7.63870967741935
"722588",85.8955443548387,66.6870967741935,995.073333333333,5.77741935483871
"722589",89.1513239247312,65.5548387096774,990.832258064516,7.54838709677419
"722590",89.8753091397849,65.7645161290323,992.458064516129,8.52258064516129
"722593",87.8312701612903,65.6258064516129,989.325806451613,6.36129032258065
"722594",89.9067338709677,64.3790322580645,987.91935483871,6.80322580645161
"722596",89.1964516129032,64.9387096774194,988.432258064516,7.56774193548387
"722597",87.633561827957,64.7129032258065,979.064516129032,6.61935483870968
"722598",89.6492674731183,66.7403225806452,991.083870967742,7.41129032258065
"722599",88.6830981182796,65.6741935483871,989.887096774194,6.81129032258065
"722600",86.2658198924731,64.6064516129032,967.68064516129,5.54193548387097
"722610",87.601814516129,66.2064516129032,976.593548387097,7.9741935483871
"722615",89.4319058641975,66.5,975.281481481481,8.2
"722616",83.6054569892473,61.1870967741935,934.016129032258,7.58870967741935
"722620",73.1852419354839,58.7322580645161,836.743333333333,12.1645161290323
"722630",85.1079569892473,61.2387096774194,947.974193548387,7.2
"722636",75.3382392473118,59.841935483871,880.532258064516,8.51935483870968
"722637",80.3261357526882,62.9354838709677,930.609677419355,4.54516129032258
"722648",82.1926411290323,62.3016129032258,911.970967741936,7.72741935483871
"722650",81.3119086021505,62.8064516129032,916.393548387097,7.38709677419355
"722654",82.0730241935484,60.8161290322581,911.435483870968,7.78709677419355
"722656",85.0922446236559,62.6354838709677,916.993548387097,7.05483870967742
"722660",85.7151209677419,61.9225806451613,951.81935483871,8.05483870967742
"722666",87.5155510752688,65.1758064516129,965.18064516129,5.81290322580645
"722670",80.5290860215054,60.8387096774194,904.174193548387,8.71935483870968
"722700",79.0521370967742,60.7064516129032,882.483870967742,6.68709677419355
"723510",89.3190188172043,63.4161290322581,976.603225806452,9.0258064516129
"723604",83.3241397849462,63.5677419354839,946.045161290323,7.39677419354839
"723628",85.2212163978495,63.0967741935484,950.8,6.44838709677419
"723630",75.0488172043011,61.2612903225806,892.716129032258,9.87096774193548
"723635",80.3103888888889,60.995,910.245161290323,8.08666666666667
"747335",83.7901142473118,64.5467741935484,939.848387096774,5.89838709677419
"747400",85.6042204301075,61.9,953.438709677419,5.96774193548387
"999999",84.069,70.1870967741935,995.077419354839,10.3483870967742
