"STN","meanTEMP","meanDEWP","meanSTP","meanWSDP"
"690190",55.8393247126437,27.9879310344828,954.08275862069,11.6379310344828
"720110",75.1866594827586,36.4051724137931,980.434482758621,6.05344827586207
"720151",56.4180172413793,14.1586206896552,870.531034482759,8.58275862068965
"720261",55.7698994252874,33.9586206896552,988.172413793103,7.6551724137931
"720269",69.2695689655172,50.6758620689655,1014.25517241379,7.09310344827586
"720271",52.9808333333333,22.2379310344828,928.079310344828,10.548275862069
"720273",62.7804885057471,35.3862068965517,1018.55862068966,8.56206896551724
"720276",71.229683908046,54.8827586206897,1015.47931034483,9.11034482758621
"720281",53.6935775862069,28.448275862069,972.337931034483,9.99655172413793
"720286",58.5032614942529,37.5965517241379,990.607142857143,7.66896551724138
"720287",53.9795977011494,34.1793103448276,992.124137931035,10.7310344827586
"720291",54.9448850574713,38.848275862069,1003.4,9.33448275862069
"720295",56.8324137931034,39.1137931034483,994.355172413793,10.8551724137931
"720296",59.5259482758621,48.2931034482759,1014.05172413793,5.17241379310345
"720298",56.7852442528736,41.4,995.806896551724,6.74137931034483
"720299",55.7332040229885,38.0448275862069,993.125,8.72758620689655
"720302",54.5025718390805,37.5206896551724,1003.9,5.96551724137931
"720303",59.6624712643678,41.7,1009.65517241379,7.80689655172414
"720305",55.392816091954,32.5586206896552,980.755172413793,9.64827586206897
"720311",55.0543103448276,40.6241379310345,1007.15517241379,7.4
"720314",58.5409051724138,38.9586206896552,1005.15172413793,6.96896551724138
"720315",62.9839224137931,20.1241379310345,913.913793103448,10.948275862069
"720316",67.3260344827586,51.7724137931034,1016.08965517241,10.7275862068966
"720318",56.7465948275862,30.8655172413793,977.562068965517,7.23793103448276
"720320",57.4599425287356,39.1862068965517,988.58275862069,9.84137931034483
"720323",57.412149122807,38.6578947368421,958.710526315789,7.8
"722008",65.5732456140351,58.1736842105263,1020.61333333333,9.6
"722042",57.0404310344828,41.4068965517241,1004.51034482759,5.4
"722094",57.8575718390805,37.9275862068965,997.635714285714,7.68275862068965
"722107",51.3507902298851,22.0827586206897,902.675862068966,8.36551724137931
"722112",57.4793534482759,42.3344827586207,1005.7724137931,5.28275862068966
"722122",52.7229166666667,21.1275862068966,932.38275862069,10.048275862069
"722143",55.9294540229885,38.9103448275862,1001.28965517241,7.9448275862069
"722159",71.7857040229885,57.0931034482759,1015.49310344828,9.18965517241379
"722169",94.9090517241379,15.8931034482759,925.965517241379,6.68965517241379
"722174",47.8759413580247,21.5333333333333,899.077777777778,10.3185185185185
"722192",56.5219827586207,25.9862068965517,933.962068965517,11.4689655172414
"722202",64.032974137931,38.4586206896552,984.820689655172,6.21034482758621
"722209",63.108117816092,52.051724137931,1018.65862068966,10.1862068965517
"722214",45.4433764367816,19.4275862068966,887.81724137931,10.8448275862069
"722324",57.1907183908046,24.8551724137931,919.796551724138,9.27931034482759
"722338",66.8534913793103,46.551724137931,994.337931034483,8.07241379310345
"722351",62.191566091954,48.1862068965517,1016.6275862069,9.01034482758621
"722362",56.0887356321839,38.3827586206897,1002.64482758621,8.62758620689655
"722363",59.2624856321839,34.0931034482759,936.593103448276,8.94827586206897
"722410",60.2495833333333,50.0034482758621,1020.45517241379,9.8551724137931
"722416",64.3358045977012,41.8103448275862,995.727586206896,9.4448275862069
"722420",62.2848275862069,54.4310344827586,1021.15714285714,10.751724137931
"722427",62.7301436781609,50.6551724137931,1019.55172413793,7.27241379310345
"722429",61.3884626436782,47.4931034482759,1014.81724137931,6.58620689655172
"722430",61.8163505747126,48.4103448275862,1016.74827586207,8.06896551724138
"722435",62.7916379310345,49.6344827586207,1018.67586206897,8.10344827586207
"722436",62.1304552469136,50.5703703703704,1020.44074074074,7.67592592592593
"722444",59.821408045977,45.9931034482759,1011.42413793103,5.95172413793103
"722445",62.5735632183908,43.3758620689655,1007.98965517241,9.51379310344828
"722446",58.3569827586207,42.5793103448276,1009.09655172414,6.72413793103448
"722447",61.6596264367816,44.0206896551724,1006.86551724138,6.71034482758621
"722448",57.045933908046,39.0413793103448,1000.44137931034,8.90689655172414
"722469",58.2235057471264,39,1003.35172413793,9.70689655172414
"722470",56.3407614942529,41.8413793103448,1006.73448275862,7.84827586206897
"722479",58.0026293103448,36.3551724137931,996.203571428571,10.3310344827586
"722489",57.3952011494253,38.9586206896552,1002.51034482759,8.9
"722499",57.9332040229885,42.3,1008.0275862069,6.64137931034483
"722500",69.3399712643678,58.6,1017.88965517241,11.1586206896552
"722505",69.9839655172414,56.5758620689655,1016.95517241379,12.1206896551724
"722506",70.907658045977,54.4413793103448,1014.09655172414,10.1172413793103
"722510",66.4105172413793,53.4310344827586,1017.47931034483,12.0448275862069
"722515",66.5916235632184,55.0896551724138,1019.22857142857,11.6758620689655
"722516",67.0208764367816,51.5862068965517,1016.68620689655,9.91851851851852
"722517",68.6490229885057,49.6586206896552,1012.10344827586,9.42758620689655
"722520",68.99625,47.1551724137931,1000.43214285714,8.40344827586207
"722523",64.446724137931,42.2241379310345,998.172413793103,6.7551724137931
"722524",65.1713074712644,55.3586206896552,1019.23571428571,8.55862068965517
"722526",65.781724137931,42.0689655172414,1001.21428571429,6.56551724137931
"722527",61.8939655172414,51.7724137931034,1019.65172413793,8.49310344827586
"722530",63.4338074712644,40.7896551724138,990.220689655172,8.11034482758621
"722533",62.3147413793103,38.6620689655172,986.01724137931,8.07241379310345
"722535",63.5094612068966,41.6879310344828,993.803448275862,7.84137931034483
"722536",63.2245905172414,42.1586206896552,991.637931034483,8.11034482758621
"722537",62.7096264367816,37.7758620689655,961.393103448276,7.54137931034483
"722539",63.5472126436782,41.6413793103448,998.158620689655,10.1103448275862
"722540",60.8908620689655,40.2172413793103,1001.48620689655,8.55862068965517
"722541",54.2561063218391,37.9551724137931,998.165517241379,8.87586206896552
"722543",63.3852298850575,48.6137931034483,1017.21724137931,8.60689655172414
"722544",63.2154166666667,41.0068965517241,995.858620689655,5.34827586206897
"722547",76.6330603448276,40.2275862068966,990.764285714286,8.27931034482759
"722550",63.1079885057471,49.0448275862069,1015.65714285714,9.88965517241379
"722552",53.7781896551724,35.5551724137931,989.01724137931,9.45172413793103
"722553",61.611091954023,45.3103448275862,1008.85172413793,7.16551724137931
"722554",62.7107183908046,45.4344827586207,1007.37931034483,6.76206896551724
"722555",62.6878304597701,52.7275862068966,1019.36551724138,9.99310344827586
"722560",58.5013074712644,39.8862068965517,1000.95517241379,10.3103448275862
"722563",58.9870114942529,38.5034482758621,998.331034482759,10.4275862068966
"722570",58.1531060606061,35.4285714285714,986.757142857143,8.21818181818182
"722575",59.93125,38.351724137931,988.737931034483,9.27586206896552
"722576",60.0142959770115,34.5051724137931,982.272413793103,10.5965517241379
"722577",58.8707614942529,38.1827586206897,994.531034482759,10.9586206896552
"722583",57.959525862069,37.7862068965517,1001.48275862069,10.2344827586207
"722587",74.1973994252874,37.5068965517241,999.824137931034,9.82068965517241
"722588",54.891566091954,39.6689655172414,1000.35862068966,8.5448275862069
"722589",55.8921408045977,35.1103448275862,995.564285714286,9.68620689655172
"722590",56.2318534482759,36.7310344827586,997.355172413793,11.7206896551724
"722593",56.8277011494253,36.7241379310345,994.041379310345,9.42758620689655
"722594",57.4954310344828,35.751724137931,992.555172413793,8.8551724137931
"722595",58.7515948275862,36.0827586206897,996.758620689655,10.0551724137931
"722596",56.7273275862069,37.0931034482759,993.234482758621,10.3965517241379
"722597",57.1032183908046,33.7310344827586,983.210344827586,9.41724137931035
"722598",57.0391379310345,36.7758620689655,995.913793103448,9.72413793103448
"722599",58.6458764367816,37.7827586206897,994.613793103448,8.99310344827586
"722600",56.9265517241379,33.8379310344828,971.096551724138,7.92068965517241
"722610",62.3065229885057,34.1862068965517,981.120689655172,7.31724137931035
"722615",62.6612356321839,33.8741379310345,979.493103448276,8.34827586206896
"722616",59.852974137931,24.7034482758621,936.731034482759,7.76896551724138
"722620",52.5449281609195,9.11034482758621,834.603448275862,18.3896551724138
"722630",58.6977873563218,29.3827586206897,950.958620689655,9.57241379310345
"722636",43.0742816091954,16.4586206896552,878.655172413793,10.1413793103448
"722637",44.4376041666667,17.0625,932.05,6.375
"722640",70.24395,14.752,854.856,7.752
"722648",54.7411637931034,21.9827586206897,913.075862068966,9.54137931034483
"722650",54.4613649425287,22.5275862068966,917.662068965517,9.87241379310345
"722654",59.3033908045977,19.2137931034483,912.834482758621,9.98965517241379
"722656",53.2899568965517,19.3137931034483,918.58275862069,8.60689655172414
"722660",56.0003591954023,27.3172413793103,954.603448275862,11.3034482758621
"722666",55.7829597701149,31.3965517241379,966.994117647059,7.89655172413793
"722670",50.1128735632184,21.6448275862069,904.113793103448,11.3655172413793
"722700",53.0624137931034,12.0965517241379,883.237931034483,6.95172413793103
"723510",52.7122988505747,29.151724137931,980.820689655172,11.3620689655172
"723604",52.9046695402299,24.1793103448276,947.706896551724,10.6620689655172
"723628",58.7046408045977,33.0689655172414,953.524137931034,8.74137931034483
"723629",59.3288218390805,49.6655172413793,1021.3,5.71034482758621
"723630",47.0827011494253,18.0068965517241,891.444827586207,11.7241379310345
"723635",49.0161063218391,17.4793103448276,909.796551724138,9.19655172413793
"723761",59.3993137254902,42.6705882352941,1006.32941176471,7.65294117647059
"747335",71.1747701149425,30.9724137931034,944.262068965517,6.93448275862069
"747355",58.8549856321839,32.7655172413793,969.151724137931,9.7448275862069
"747400",71.8680459770115,30.9241379310345,956.441379310345,6.23103448275862
