"STN","meanTEMP","meanDEWP","meanSTP","meanWSDP"
"722541",50.565775862069,35.7551724137931,995.192857142857,8.21724137931034
"722543",62.1355675287356,50.0051724137931,1014.09655172414,7.88793103448276
"722544",61.0005890804598,40.6896551724138,992.871428571429,4.68965517241379
"722547",72.2372629310345,37.8913793103448,988.127586206897,7.42931034482759
"722550",61.6004310344828,51.2413793103448,1012.65862068966,8.88275862068966
"722552",50.7182974137931,33.1741379310345,986.155172413793,8.55344827586207
"722553",58.6088218390805,48.1017857142857,1006.05357142857,6.32586206896552
"722554",60.6102514367816,48.9637931034483,1004.63928571429,5.73275862068965
"722555",61.4150143678161,53.5862068965517,1016.90740740741,9.4551724137931
"722560",56.2595545977011,38.7310344827586,998.033333333333,9.68275862068966
"722563",54.8976724137931,38.85,995.7,8.77931034482759
"722570",64.7257255747126,30.251724137931,984.578571428571,8.76724137931035
"722575",57.2232112068966,37.9293103448276,986.327586206897,8.45172413793103
"722576",75.7348706896552,39.2258620689655,979.344827586207,10.0931034482759
"722577",56.0395114942529,38.6896551724138,992.08275862069,9.83620689655172
"722583",54.8715086206897,35.748275862069,998.617857142857,9.39655172413793
"722587",50.1982692307692,35.4846153846154,996.292307692308,9.66153846153846
"722588",50.8104813218391,38.3741379310345,997.257142857143,7.6051724137931
"722589",51.6974353448276,33.6896551724138,992.896428571429,9.24137931034483
"722590",54.0296695402299,35.3206896551724,994.137931034483,10.8655172413793
"722593",53.3694971264368,35.3603448275862,991.042857142857,8.7948275862069
"722594",52.8401077586207,32.6206896551724,989.8,8.14137931034483
"722595",54.8226293103448,34.7793103448276,993.975,9.48275862068965
"722596",52.8873132183908,34.6344827586207,990.353571428571,9.23793103448276
"722597",52.1460632183908,32.4862068965517,980.417857142857,8.57241379310345
"722598",53.8309985632184,36.1672413793103,992.939285714286,9.21379310344828
"722599",54.0198994252874,35.8396551724138,991.717857142857,8.65
"722600",53.9906465517241,34.7758620689655,968.379310344828,7.27931034482759
"722610",60.3819827586207,35.2103448275862,978.568965517241,7.18965517241379
"722615",67.6011709770115,35.5155172413793,977.051724137931,8.26551724137931
"722616",59.4668031609195,25.901724137931,934.244827586207,7.50344827586207
"722620",50.530158045977,14.1551724137931,832.027586206897,21.8655172413793
"722630",55.682974137931,28.0931034482759,948.106896551724,9.17241379310345
"722636",87.0300431034483,18.4310344827586,876.437931034483,10.1206896551724
"722637",59.2400718390805,21.9655172413793,929.920689655172,7.09827586206897
"722640",80.4028735632184,16.8137931034483,852.462068965517,9.03448275862069
"722648",54.2755531609195,22.0172413793103,910.375862068965,8.95862068965517
"722650",68.8732183908046,22.151724137931,914.941379310345,9.32758620689655
"722654",56.913117816092,20.3551724137931,910.465517241379,9.53103448275862
"722656",85.6657902298851,20.2793103448276,916.006896551724,8.13103448275862
"722660",54.100933908046,28.6931034482759,951.731034482759,10.8103448275862
"722666",84.5956824712644,36.4068965517241,966.065517241379,6.69827586206897
"722670",65.5635057471264,21.451724137931,901.413793103448,11.0379310344828
"722700",53.7249281609195,17.1448275862069,881.151724137931,9.21724137931034
"723510",65.9239798850575,26.2793103448276,977.939285714286,10.5172413793103
"723604",48.8464798850575,22.9793103448276,945.662068965517,9.57931034482759
"723628",56.1317816091954,34.5913793103448,950.748275862069,8.02068965517241
"723629",59.0460704022989,51.5413793103448,1017.71379310345,6.54137931034483
"723630",59.537183908046,20.5620689655172,889.220689655172,11.5862068965517
"723635",60.098742816092,20.2896551724138,907.927586206897,8.37068965517241
"723761",57.4626867816092,44.6258620689655,1003.80357142857,7.07931034482759
"747335",88.8892251461988,32.1964912280702,941.520689655172,5.83859649122807
"747355",73.7426461988304,34.4754385964912,966.278571428571,8.93333333333333
"747400",89.9997988505747,31.9551724137931,953.658620689655,5.56896551724138
"999999",73.3209876009227,50.5448275862069,1006.54385964912,9.18965517241379
